Date,Name of the Political Party,Denomination
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
17/Apr/2023,TELUGU DESAM PARTY,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,100000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
18/Apr/2023,BHARAT RASHTRA SAMITHI,10000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,10000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,10000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,10000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,10000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,10000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,BHARTIYA JANTA PARTY,1000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
18/Apr/2023,JANATA DAL ( SECULAR ),10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,10000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
20/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,1000000.0
